,tweet_id,user_id,screen_name,created_at,text,geo_lat,geo_long,place_type,place_name,lang,source,retweet_count,favorite_count,retweet_status_id,reply_to_status_id,reply_to_user_id,reply_to_screen_name
292,1335392513364922370,939091,JoeBiden,2020-12-06 01:16:00,"I know times are tough, the challenges are daunting, but I know we can do this.\n\nWe can create an economic recovery\u2026 https://t.co/5vacVBFNkJ ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",9518,127036,,,,
293,1335346208106291206,939091,JoeBiden,2020-12-05 22:12:00,"My dad used to say, \u201cJoey, I don\u2019t expect the government to solve my problems. But I expect it to understand my pro\u2026 https://t.co/bEYuuvwIGN ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",9972,90921,,,,
294,1335291598666563584,939091,JoeBiden,2020-12-05 18:35:00,If Congress and President Trump fail to act by the end of December:\n\n- 12 million Americans will lose unemployment\u2026 https://t.co/FpKabuglxf ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",12862,97279,,,,
295,1335234975411499008,939091,JoeBiden,2020-12-05 14:50:00,"Our country is in the middle of a dramatic spike in COVID-19 cases. Please wear a mask, keep social distancing, and\u2026 https://t.co/UGmOj2otDK ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",22358,241748,,,,
296,1335033648639213569,939091,JoeBiden,2020-12-05 01:30:00,"With less than 50 days until Inauguration Day, now is the perfect time to stock up on gear to celebrate. Head to\u2026 https://t.co/hXgqFKEsq6 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",2068,21677,,,,
297,1335014774472663043,939091,JoeBiden,2020-12-05 00:15:00,"On the day I\u2019m inaugurated, I\u2019ll call on the public to wear a mask for 100 days.\n\nLet\u2019s keep our fellow Americans s\u2026 https://t.co/YMuu3H8M2m ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",6163,77430,,,,
298,1334990866860019712,939091,JoeBiden,2020-12-04 22:40:00,"To everyone who is struggling, I promise you help is on the way. https://t.co/uDcagQAJd2 ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",3487,35346,,,,
299,1334966707769798659,939091,JoeBiden,2020-12-04 21:04:00,I nominated @neeratanden to lead OMB because she^s a brilliant policy mind with experience across government. She w\u2026 https://t.co/vhpByCf56S ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",2762,22361,,,,
300,1334955427579084800,939091,JoeBiden,2020-12-04 20:19:10,Tune in as I deliver remarks on the final jobs report of 2020 and the state of our economy. https://t.co/JEvoHosVGv ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",1877,17945,,,,
301,1334917885978882050,939091,JoeBiden,2020-12-04 17:50:00,"As soon as Dr. Fauci declares we have a safe vaccine, I\u2019ll take it. https://t.co/A3peYhhOvR ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",5421,71635,,,,
302,1334884265172103170,939091,JoeBiden,2020-12-04 15:36:24,RT @Transition46: Families across this country need help now.\n\nPresident-elect Biden will work tirelessly to ensure that families come out\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",1784,0,1.334882285955539e+18,,,
303,1334860256585928710,939091,JoeBiden,2020-12-04 14:01:00,"Georgia \u2014 Our work isn\u2019t over yet.\n\nRegister to vote by December 7th, and let\u2019s flip the Senate:\u2026 https://t.co/Pz9aABCT45 ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7798,45247,,,,
304,1334673525655830528,939091,JoeBiden,2020-12-04 01:39:00,It\u2019s time we reward hard work in America \u2014 not just wealth. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",17699,310700,,,,
305,1334647856645500929,939091,JoeBiden,2020-12-03 23:57:00,"On this International Day of People with Disabilities and every day of the Biden-Harris administration, we^ll be fu\u2026 https://t.co/dz9AYMohs4 ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",8384,94471,,,,
306,1334582546152235008,939091,JoeBiden,2020-12-03 19:37:29,"RT @Transition46: If we are going to tackle the climate crisis, then solutions must be woven into every aspect of our economic policy.\n\nBri\u2026 ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1682,0,1.3345627033278423e+18,,,
307,1334573366410264577,939091,JoeBiden,2020-12-03 19:01:00,"Once a vaccine is ready and approved, @KamalaHarris and I are going to ensure it\u2019s distributed equitably, efficient\u2026 https://t.co/mwGNyaK79m ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",23715,347605,,,,
308,1334530332167729154,939091,JoeBiden,2020-12-03 16:10:00,"Yesterday, I spent the afternoon hearing from workers and small business owners on the economic impact COVID-19 has\u2026 https://t.co/mHBoMBr1rH ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",4340,52619,,,,
309,1334306493328470017,939091,JoeBiden,2020-12-03 01:20:32,RT @Transition46: .@NeeraTanden understands the struggles that millions of working Americans are facing because she has lived them.\n\nAs hea\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",2211,0,1.3343001094341878e+18,,,
310,1334305098453815298,939091,JoeBiden,2020-12-03 01:15:00,With this team \u2014 and others who we^ll add in the weeks ahead \u2014 we^ll create a recovery for all and get this economy\u2026 https://t.co/WNVcxYHhHx ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",3892,61347,,,,
311,1334269865947893760,939091,JoeBiden,2020-12-02 22:55:00,"Let us begin the work to heal, unite, and rebuild an economy for all Americans. https://t.co/mEurf9Obdf ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",3558,42436,,,,
312,1334234952058068993,939091,JoeBiden,2020-12-02 20:36:16,We\u2019re facing the worst economic crisis since the Great Depression \u2014 and Americans need immediate relief. Tune in fo\u2026 https://t.co/8zFT7sedmu ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",2987,24299,,,,
313,1334213746013708293,939091,JoeBiden,2020-12-02 19:12:00,"Congratulations to the newest United States Senator @SenMarkKelly. I know he\u2019ll serve the people of Arizona well, a\u2026 https://t.co/Z1zvoqCFCR ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",8937,141618,,,,
314,1334156871393968134,939091,JoeBiden,2020-12-02 15:26:00,"From the most unequal economic and jobs crisis in modern history, we can build a new American economy that works fo\u2026 https://t.co/DQd49dGzlC ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",6839,92866,,,,
315,1333960074650218496,939091,JoeBiden,2020-12-02 02:24:00,"Today, I was proud to announce key nominations and appointments for critical economic positions in the Biden-Harris\u2026 https://t.co/obhgT0YYWg ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",2951,37044,,,,
316,1333957282502160384,939091,JoeBiden,2020-12-02 02:12:54,RT @Transition46: Statement by President-elect Biden on the U.S. Supreme Court case on the Census. https://t.co/9sFp4pIlJt ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",2285,0,1.333948826512728e+18,,,
317,1333957233948897287,939091,JoeBiden,2020-12-02 02:12:42,"RT @KamalaHarris: Rosa Parks sparked a movement on this day in 1955 when she refused to give up her bus seat. Today, let\u2019s honor her legacy\u2026 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",9477,0,1.3339565549079388e+18,,,
318,1333915027821240323,939091,JoeBiden,2020-12-01 23:25:00,"This World AIDS Day, Jill and I join with communities around the globe to remember those we^ve lost. Because of the\u2026 https://t.co/HUQrfuFyGf ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",4577,62219,,,,
319,1333879041074417664,939091,JoeBiden,2020-12-01 21:02:00,50 days until we make history and can call @KamalaHarris Madam Vice President. https://t.co/bozdb0szND ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",12694,202444,,,,
320,1333856391841386498,939091,JoeBiden,2020-12-01 19:32:00,My message to everyone struggling right now is this: Help is on the way. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",39104,567179,,,,
321,1333833357004664832,939091,JoeBiden,2020-12-01 18:00:28,We need to deliver immediate relief for the American people and build our economy back better than ever. Tune in as\u2026 https://t.co/VAtFvzAg2U ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",3783,33912,,,,
322,1333602971582664704,939091,JoeBiden,2020-12-01 02:45:00,.@TTDAFLCIO President Larry Willis was a relentless champion for working families. Jill and I are keeping his loved\u2026 https://t.co/Qbii3H2dYb ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",1267,16449,,,,
323,1333586614065369089,939091,JoeBiden,2020-12-01 01:40:00,Jill and I send our best wishes to everyone celebrating the Hmong New Year. Things look a little different this yea\u2026 https://t.co/q1qUpSqXWL ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",6732,119164,,,,
324,1333570507699085313,939091,JoeBiden,2020-12-01 00:36:00,My administration won\u2019t just build back to the way things were before \u2014 we\u2019re going to build back better. We\u2019re goi\u2026 https://t.co/Ajpvt54VIH ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",9559,146405,,,,
325,1333563414850007048,939091,JoeBiden,2020-12-01 00:07:49,"RT @KamalaHarris: To our Sikh friends across the United States and around the world, @JoeBiden and I send our warmest wishes as you observe\u2026 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",8728,0,1.3335336666901668e+18,,,
326,1333466572913041408,939091,JoeBiden,2020-11-30 17:43:00,We have no time to lose to address the economic crisis we face and build our economy back better.\n\nThis team will b\u2026 https://t.co/59JRRzPUvU ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",3573,30387,,,,
327,1333427608659386369,939091,JoeBiden,2020-11-30 15:08:10,RT @Transition46: This crisis-tested team will help lift America out of our current economic downturn and build back better\u2014creating an eco\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",2946,0,1.3334229229045064e+18,,,
328,1333418371141005313,939091,JoeBiden,2020-11-30 14:31:28,RT @BidenInaugural: We look forward to sharing updates here about events on January 20th as well as ways for Americans to engage with the I\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",1478,0,1.3334069565020652e+18,,,
329,1333418355185889282,939091,JoeBiden,2020-11-30 14:31:24,"RT @BidenInaugural: Today, we are proud to announce the Presidential Inaugural Committee for the next President and Vice President of the U\u2026 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",9654,0,1.3334069555331686e+18,,,
330,1333198053499490304,939091,JoeBiden,2020-11-29 23:56:00,"It\u2019s time to put away the harsh rhetoric, lower the temperature, and listen to each other again.\n\nTo make progress,\u2026 https://t.co/gzWShPwD7M ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",16714,241831,,,,
331,1333186739448520705,939091,JoeBiden,2020-11-29 23:11:02,RT @Transition46: President-elect Biden and Vice President-elect Harris today announced new members of the White House staff who will serve\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",16235,0,1.3331734369784422e+18,,,
332,1333088833806630913,939091,JoeBiden,2020-11-29 16:42:00,Let me be clear: Wearing a mask is not about making your life less comfortable or taking something away. It\u2019s to gi\u2026 https://t.co/iR8NqddiYS ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",68810,713681,,,,
333,1332855798272147457,939091,JoeBiden,2020-11-29 01:16:00,We have to come together as a nation and unite around our shared goal: defeating this virus. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",16531,304616,,,,
334,1332783824716009472,939091,JoeBiden,2020-11-28 20:30:00,I\u2019ve always believed we can define America in one word: Possibilities.\n\nWe\u2019re going to build an America where every\u2026 https://t.co/jc4AHei9ab ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",10828,151388,,,,
335,1332730472351240192,939091,JoeBiden,2020-11-28 16:58:00,"Small businesses are the backbone of communities across the country \u2014 and amid the pandemic, they need our help mor\u2026 https://t.co/nZXKcgCvj9 ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7486,88603,,,,
336,1332493158882496512,939091,JoeBiden,2020-11-28 01:15:00,Each of us has a responsibility in our own lives to do what we can to slow the virus.\n\nEvery decision we make matte\u2026 https://t.co/XoLOKEXuKt ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7290,69263,,,,
337,1332460695015870470,939091,JoeBiden,2020-11-27 23:06:00,"This is our moment \u2014 ours together \u2014 to write a newer, bolder, more compassionate chapter in the life of our nation. ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",17860,295663,,,,
338,1332407091953364996,939091,JoeBiden,2020-11-27 19:33:00,"This is the moment where we need to steel our spines, redouble our efforts, and recommit ourselves to the fight aga\u2026 https://t.co/XP1iQTpH3g ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",6321,65378,,,,
339,1332356759994970113,939091,JoeBiden,2020-11-27 16:13:00,"This Native American Heritage Day, we give thanks to our Indigenous communities and their ancestors. As we celebrat\u2026 https://t.co/G6NrhjAxZC ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",21096,246461,,,,
340,1332152665107689475,939091,JoeBiden,2020-11-27 02:42:00,Millions of front line workers \u2014 like the firefighters and nurses I called today \u2014 worked away from their families\u2026 https://t.co/aWUTTV6wyU ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",13181,143035,,,,
341,1332064584740392960,939091,JoeBiden,2020-11-26 20:52:00,Jill and I were honored today to talk to some of the heroes on the front lines of this crisis. We\u2019re thankful today\u2026 https://t.co/N4kIhUhmjG ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7809,107134,,,,
342,1331962915033903108,939091,JoeBiden,2020-11-26 14:08:00,Thanksgiving has always been a special time for the Biden family. And while I know this isn\u2019t the way many of us ho\u2026 https://t.co/zxbHyqhB7t ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",28800,267586,,,,
343,1331778449338462208,939091,JoeBiden,2020-11-26 01:55:00,This Thanksgiving \u2014 and in anticipation of all the Thanksgivings to come \u2014 let us dream again. Let us commit oursel\u2026 https://t.co/mYdissInnw ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7029,71237,,,,
344,1331768724282552326,939091,JoeBiden,2020-11-26 01:16:21,RT @KamalaHarris: Food banks across our nation are struggling to keep up with the demand due to COVID-19. Know that when @JoeBiden and I ar\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",4200,0,1.3317530957271163e+18,,,
345,1331761084873789440,939091,JoeBiden,2020-11-26 00:46:00,Don\u2019t let yourself surrender to the fatigue.\n\nAmerica is not going to lose the war against this virus. \n\nWe\u2019ll get\u2026 https://t.co/70l9nMExI4 ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",13913,185356,,,,
346,1331744978859552774,939091,JoeBiden,2020-11-25 23:42:00,For those who have lost loved ones \u2014 I know this time of year is especially difficult. I will be thinking and prayi\u2026 https://t.co/vJwaYYACoE ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",8688,94558,,,,
347,1331716793149304845,939091,JoeBiden,2020-11-25 21:50:00,We need to remember: We\u2019re at war with a virus \u2014 not with each other. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",59011,824952,,,,
348,1331687232185372672,939091,JoeBiden,2020-11-25 19:52:32,Tune in as I deliver a Thanksgiving address on the shared sacrifices Americans are making this holiday season and h\u2026 https://t.co/rojKQWmVpH ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",4580,43993,,,,
349,1331661306819174408,939091,JoeBiden,2020-11-25 18:09:31,"Today, on the International Day for the Elimination of Violence Against Women, I reaffirm my commitment to ending t\u2026 https://t.co/QprYBfh80k ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",3965,49071,,1.331661304512254e+18,939091.0,JoeBiden
350,1331661304512253954,939091,JoeBiden,2020-11-25 18:09:30,"The COVID-19 pandemic has made matters worse, creating a \u201cshadow pandemic\u201d for many women and girls who are largely\u2026 https://t.co/ddWdBhCspO ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",3502,47869,,1.3316613015092224e+18,939091.0,JoeBiden
351,1331661301509222401,939091,JoeBiden,2020-11-25 18:09:30,"As many as 1 in 3 women is the victim of gender-based violence at some point in her life, and that rate is even hig\u2026 https://t.co/yoZSqF6sg8 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",10811,110634,,,,
352,1331631229414772738,939091,JoeBiden,2020-11-25 16:10:00,The challenge before us right now is immense \u2014 we need bold action to fight this pandemic. That\u2019s why @KamalaHarris\u2026 https://t.co/T1JbtNLpP4 ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",10144,149730,,,,
353,1331419836325515264,939091,JoeBiden,2020-11-25 02:10:00,"I believe America is strongest when we work with our allies.\n\nIt^s how we keep this country safe, counter terrorism\u2026 https://t.co/9RcbzvuEDg ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",10898,175112,,,,
354,1331398445341532161,939091,JoeBiden,2020-11-25 00:45:00,"While this team has unmatched experience and accomplishments, they also reflect the idea that we cannot meet the ch\u2026 https://t.co/5EkbfYz4Pt ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",3817,40598,,,,
355,1331383597685755904,939091,JoeBiden,2020-11-24 23:46:00,"I\u2019ve long said that America leads not by the example of our power, but by the power of our example.\n\nI am proud to\u2026 https://t.co/ChLOCoNRIq ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",6824,92848,,,,
356,1331364473064493056,939091,JoeBiden,2020-11-24 22:30:00,Let\u2019s begin the work to heal and unite America and the world. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",23927,448519,,,,
357,1331342325981741056,939091,JoeBiden,2020-11-24 21:02:00,"This team is ready to lead the world, not retreat from it.\n\nReady to confront our adversaries, not reject our allie\u2026 https://t.co/1MLjVReAA5 ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",6683,75700,,,,
358,1331316908289875972,939091,JoeBiden,2020-11-24 19:21:00,"Despite overt political pressure from the president, over the last 24 hours, MI, PA, and NV certified their results\u2026 https://t.co/sLntpJsxLw ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7912,46325,,,,
359,1331307848647761925,939091,JoeBiden,2020-11-24 18:45:00,America is back. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",98699,1689089,,,,
360,1331296970321793024,939091,JoeBiden,2020-11-24 18:01:46,We have no time to lose when it comes to our national security and foreign policy \u2014 I need a team that\u2019s ready on d\u2026 https://t.co/KRef6rPuL2 ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",4805,44869,,,,
361,1331256258603732993,939091,JoeBiden,2020-11-24 15:20:00,The election is over.\n\nIt\u2019s time to put aside the partisanship and the rhetoric designed to demonize one another.\n\nWe have to come together. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",34903,567714,,,,
362,1331071296235507713,939091,JoeBiden,2020-11-24 03:05:01,https://t.co/6aIgLN2bMk ,,,,,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",20360,207920,,,,
363,1331066759735091203,939091,JoeBiden,2020-11-24 02:47:00,Vice President-elect @KamalaHarris and I spent the afternoon meeting with a bipartisan group of mayors. It was just\u2026 https://t.co/Zb31D0QS08 ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",5615,81951,,,,
364,1330967606585593857,939091,JoeBiden,2020-11-23 20:13:00,"Today, I\u2019m announcing the first members of my national security and foreign policy team. They will rally the world\u2026 https://t.co/bAisIQk5P6 ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",19223,150112,,,,
365,1330925173114073088,939091,JoeBiden,2020-11-23 17:24:23,"RT @Transition46: Under the Biden-Harris administration, American national security and foreign policy will be led by experienced professio\u2026 ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",6946,0,1.330923767988691e+18,,,
366,1330881290753757184,939091,JoeBiden,2020-11-23 14:30:00,"I pledge to be a president who seeks not to divide, but to unify.\n\nWho doesn\u2019t see red and blue states, but a Unite\u2026 https://t.co/kcENBraxcZ ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",26481,426676,,,,
367,1330194266375720965,939091,JoeBiden,2020-11-21 17:00:01,Anyone who wants a COVID-19 test should be able to get one. Period. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",54910,1036898,,,,
368,1329939582633250819,939091,JoeBiden,2020-11-21 00:08:00,"This afternoon, @KamalaHarris and I met with @SpeakerPelosi and @SenSchumer to discuss how we\u2019ll get this virus und\u2026 https://t.co/Le9O9GXCrH ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",12252,178393,,,,
369,1329878933043515392,939091,JoeBiden,2020-11-20 20:07:00,"Here^s the deal: Because President Trump refuses to concede and is delaying the transition, we have to fund it ours\u2026 https://t.co/Ug7Mqv4G4I ",,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",17145,116652,,,,
370,1329842428816236551,939091,JoeBiden,2020-11-20 17:41:56,Tune in as my team provides an update on the Trump Administration\u2019s efforts to delay ascertainment and how we are m\u2026 https://t.co/AEFhsgJFxv ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",4331,37102,,,,
371,1329815610180710401,939091,JoeBiden,2020-11-20 15:55:22,To transgender and gender-nonconforming people across America and around the world: from the moment I am sworn in a\u2026 https://t.co/b2AsiQ11g9 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",11850,132130,,1.3298156084693688e+18,939091.0,JoeBiden
372,1329815608469368832,939091,JoeBiden,2020-11-20 15:55:22,"At least 37 transgender and gender-nonconforming people have been killed this year, most of them Black and Brown tr\u2026 https://t.co/XLbJLRVXQx ",,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",34585,296701,,,,
373,1329803817362198529,939091,JoeBiden,2020-11-20 15:08:31,Tune in as my campaign adviser Bob Bauer provides a post-election legal briefing. https://t.co/exoW4NprD3 ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",4185,34623,,,,
374,1329616705061068807,939091,JoeBiden,2020-11-20 02:45:00,To the families and friends of those we^ve lost due to COVID-19 \u2014 Jill and I send our love and prayers.\n\nWe know ho\u2026 https://t.co/NSr8M00bZR ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7717,81593,,,,
375,1329586757709414408,939091,JoeBiden,2020-11-20 00:46:00,Wearing a mask isn^t a political statement \u2014 it^s a patriotic duty. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",99614,1230541,,,,
376,1329567883467259904,939091,JoeBiden,2020-11-19 23:31:00,"This afternoon, @KamalaHarris and I met with a bipartisan group of governors from the @NatlGovsAssoc\u2019s Executive Co\u2026 https://t.co/9ZfEz8xbPT ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",6039,83323,,,,
377,1329531656894484480,939091,JoeBiden,2020-11-19 21:07:03,"Throughout the pandemic, our nation\u2019s governors have stepped up to meet the moment. @KamalaHarris and I just met wi\u2026 https://t.co/47ctMxmUJg ",,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",3814,38548,,,,
378,1329225376581652480,939091,JoeBiden,2020-11-19 00:50:00,It\u2019s not enough to praise our essential workers \u2014 we have to protect and pay them. ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",62345,748941,,,,
379,1329206502414958593,939091,JoeBiden,2020-11-18 23:35:00,The workers on the frontlines of this pandemic are making extraordinary sacrifices every single day. They deserve l\u2026 https://t.co/PclSsFiTI1 ,,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",9226,111065,,,,
380,1329130715439525889,939091,JoeBiden,2020-11-18 18:33:51,The health care workers on the frontlines of this pandemic are true heroes. Tune in as we thank them for their work\u2026 https://t.co/N2Mo4TzWyO ,,,,,en,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a> ",5498,55723,,,,
381,1328837822950752259,939091,JoeBiden,2020-11-17 23:10:00,"Today, @KamalaHarris and I met with some of our country^s most experienced national security experts to discuss the\u2026 https://t.co/GoLGBys6Tw ",,,,,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a> ",7794,118595,,,,
382,1328790008963227649,939091,JoeBiden,2020-11-17 20:00:00,I\u2019m keeping in my prayers all of our friends and neighbors in Hurricane Iota\u2019s path and those impacted by Hurricane\u2026 https://t.co/ylcS5MQca6 ,,,,,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a> ",17340,272189,,,,
383,1328734005404061701,939091,JoeBiden,2020-11-17 16:17:28,RT @Transition46: Our White House senior staff is composed of individuals who demonstrate the President-elect^s commitment to building an a\u2026 ,,,,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a> ",11339,0,1.3287317625461268e+18,,,
